Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
450796,NORTHWEST TEXAS SURGERY CENTER,3501 SONCY RD SUITE 118,AMARILLO,TX,79109,RANDALL,8063597999,Acute Care Hospitals,Proprietary,true,"3501 SONCY RD SUITE 118
AMARILLO, TX 79109
(35.175394, -101.938155)"
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,5445 LABRANCH STREET,HOUSTON,TX,77004,HARRIS,7135286800,Acute Care Hospitals,Proprietary,false,"5445 LABRANCH STREET
HOUSTON, TX 77004
(29.724393, -95.384401)"
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,75504,BOWIE,9036141000,Acute Care Hospitals,Voluntary non-profit - Church,true,"2600 ST MICHAEL DR
TEXARKANA, TX 75504
(33.464034, -94.070669)"
450803,DOCTORS HOSPITAL TIDWELL,510 W TIDWELL,HOUSTON,TX,77091,HARRIS,7136911111,Acute Care Hospitals,Physician,true,"510 W TIDWELL
HOUSTON, TX 77091
(29.847222, -95.407991)"
450804,TEXAS ORTHOPEDIC HOSPITAL,7401 SOUTH MAIN STREET,HOUSTON,TX,77030,HARRIS,7137998600,Acute Care Hospitals,Voluntary non-profit - Other,true,"7401 SOUTH MAIN STREET
HOUSTON, TX 77030
(29.700371, -95.409631)"
450808,NORTHWEST HILLS SURGICAL HOSPITAL,6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,TX,78731,TRAVIS,5123461994,Acute Care Hospitals,Physician,true,"6818 AUSTIN CTR BLVD SUITE 100
AUSTIN, TX 78731
(30.350571, -97.751109)"
450809,NORTH AUSTIN MEDICAL CENTER,12221 MOPAC EXPRESSWAY NORTH,AUSTIN,TX,78758,TRAVIS,5129011000,Acute Care Hospitals,Voluntary non-profit - Other,true,"12221 MOPAC EXPRESSWAY NORTH
AUSTIN, TX 78758
(30.411705, -97.708547)"
450820,METHODIST SUGAR LAND HOSPITAL,16655 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,2812748000,Acute Care Hospitals,Voluntary non-profit - Church,true,"16655 SOUTHWEST FREEWAY
SUGAR LAND, TX 77479
(29.590986, -95.631198)"
450822,LAS COLINAS MEDICAL CENTER,6800 N MACARTHUR BLVD,IRVING,TX,75039,DALLAS,9729692000,Acute Care Hospitals,Voluntary non-profit - Private,true,"6800 N MACARTHUR BLVD
IRVING, TX 75039
(32.902165, -96.958677)"
450825,CORNERSTONE REGIONAL HOSPITAL,2302 CORNERSTONE BOULEVARD,EDINBURG,TX,78539,HIDALGO,9566184444,Acute Care Hospitals,Proprietary,true,"2302 CORNERSTONE BOULEVARD
EDINBURG, TX 78539
(26.262919, -98.201101)"
450827,KELL WEST REGIONAL HOSPITAL,5402 KELL WEST BOULEVARD,WICHITA FALLS,TX,76310,WICHITA,9406925888,Acute Care Hospitals,Proprietary,true,"5402 KELL WEST BOULEVARD
WICHITA FALLS, TX 76310
"
450828,CHRISTUS SPOHN HOSPITAL ALICE,2500 E MAIN STREET,ALICE,TX,78332,JIM WELLS,3616618016,Acute Care Hospitals,Voluntary non-profit - Private,true,"2500 E MAIN STREET
ALICE, TX 78332
(27.764603, -98.044991)"
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,4301 B VISTA,PASADENA,TX,77504,HARRIS,7133783000,Acute Care Hospitals,Proprietary,true,"4301 B VISTA
PASADENA, TX 77504
"
450833,ENNIS REGIONAL MEDICAL CENTER,2201 WEST LAMPASAS STREET,ENNIS,TX,75119,ELLIS,9728750900,Acute Care Hospitals,Proprietary,true,"2201 WEST LAMPASAS STREET
ENNIS, TX 75119
(32.30843, -96.64225)"
450834,"PHYSICIANS CENTRE,THE",3131 UNIVERSITY DRIVE EAST,BRYAN,TX,77802,BRAZOS,9797313100,Acute Care Hospitals,Proprietary,true,"3131 UNIVERSITY DRIVE EAST
BRYAN, TX 77802
(30.649512, -96.296433)"
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,75013,COLLIN,9727476197,Acute Care Hospitals,Government - Federal,true,"1105 CENTRAL EXPRESSWAY NORTH
ALLEN, TX 75013
(33.115782, -96.671289)"
450844,METHODIST WILLOWBROOK HOSPITAL,18220 TOMBALL PARKWAY,HOUSTON,TX,77070,HARRIS,2814771000,Acute Care Hospitals,Voluntary non-profit - Church,true,"18220 TOMBALL PARKWAY
HOUSTON, TX 77070
(29.964059, -95.550789)"
450845,EL PASO SPECIALTY HOSPITAL,1755 CURIE SUITE A,EL PASO,TX,79902,EL PASO,9155443636,Acute Care Hospitals,Proprietary,true,"1755 CURIE SUITE A
EL PASO, TX 79902
"
450847,MEMORIAL HERMANN KATY HOSPITAL,23900 KATY FREEWAY,KATY,TX,77494,HARRIS,2813921111,Acute Care Hospitals,Voluntary non-profit - Private,true,"23900 KATY FREEWAY
KATY, TX 77494
(29.785918, -95.785657)"
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,17500 W GRAND PARKWAY SOUTH,SUGAR LAND,TX,77479,FORT BEND,2814994800,Acute Care Hospitals,Voluntary non-profit - Private,true,"17500 W GRAND PARKWAY SOUTH
SUGAR LAND, TX 77479
(29.56408, -95.68791)"
450851,BAYLOR HEART AND VASCULAR HOSPITAL,621 NORTH HALL STREET,DALLAS,TX,75226,DALLAS,2148200670,Acute Care Hospitals,Proprietary,true,"621 NORTH HALL STREET
DALLAS, TX 75226
(32.788418, -96.780808)"
450853,BAYLOR MEDICAL CENTER AT FRISCO,5601 WARREN PARKWAY,FRISCO,TX,75034,COLLIN,2146182000,Acute Care Hospitals,Proprietary,true,"5601 WARREN PARKWAY
FRISCO, TX 75034
(33.106709, -96.838022)"
450855,HARLINGEN MEDICAL CENTER,5501 SOUTH EXPRESSWAY 77,HARLINGEN,TX,78550,CAMERON,9563651000,Acute Care Hospitals,Proprietary,true,"5501 SOUTH EXPRESSWAY 77
HARLINGEN, TX 78550
"
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,18600 NORTH HARDY OAK BLVD,SAN ANTONIO,TX,78258,BEXAR,2104040800,Acute Care Hospitals,Proprietary,true,"18600 NORTH HARDY OAK BLVD
SAN ANTONIO, TX 78258
(29.613952, -98.478446)"
450860,SUGAR LAND SURGICAL HOSPITAL LLP,16906 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,2812431000,Acute Care Hospitals,Proprietary,true,"16906 SOUTHWEST FREEWAY
SUGAR LAND, TX 77479
(29.589961, -95.636835)"
450862,ST LUKE'S THE WOODLANDS HOSPITAL,17200 ST LUKE'S WAY,THE WOODLANDS,TX,77384,MONTGOMERY,9362664050,Acute Care Hospitals,Voluntary non-profit - Church,true,"17200 ST LUKE'S WAY
THE WOODLANDS, TX 77384
(30.20499, -95.459467)"
450864,TEXAS SPINE AND JOINT HOSPITAL,1814 ROSELAND BOULEVARD,TYLER,TX,75701,SMITH,9035253300,Acute Care Hospitals,Physician,true,"1814 ROSELAND BOULEVARD
TYLER, TX 75701
(32.328962, -95.299465)"
450865,SETON SOUTHWEST HOSPITAL,7900 FM 1826,AUSTIN,TX,78737,TRAVIS,5123249000,Acute Care Hospitals,Voluntary non-profit - Private,false,"7900 FM 1826
AUSTIN, TX 78737
(30.22696, -97.88951)"
450867,SETON NORTHWEST HOSPITAL,11113 RESEARCH BOULEVARD,AUSTIN,TX,78759,TRAVIS,5123246000,Acute Care Hospitals,Voluntary non-profit - Private,true,"11113 RESEARCH BOULEVARD
AUSTIN, TX 78759
(30.404743, -97.745018)"
450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539,HIDALGO,9563628677,Acute Care Hospitals,Proprietary,true,"5501 SOUTH MCCOLL
EDINBURG, TX 78539
(26.252807, -98.204032)"
45086F,TEMPLE VA MEDICAL CENTER - VA CENTRAL TEXAS,1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"1901 VETERANS MEMORIAL DRIVE
TEMPLE, TX 76504
(31.077028, -97.349604)"
450871,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,TX,78746,TRAVIS,5123479888,Acute Care Hospitals,Physician,true,"3003 BEE CAVES ROAD
AUSTIN, TX 78746
(30.271664, -97.795469)"
450872,USMD HOSPITAL AT ARLINGTON L P,801 W INTERSTATE 20,ARLINGTON,TX,76017,TARRANT,8174723400,Acute Care Hospitals,Physician,true,"801 W INTERSTATE 20
ARLINGTON, TX 76017
(32.678855, -97.117732)"
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST INTERSTATE 635 SUITE 101,IRVING,TX,75063,DALLAS,9728684000,Acute Care Hospitals,Proprietary,true,"400 WEST INTERSTATE 635 SUITE 101
IRVING, TX 75063
(32.676648, -97.01673)"
450875,QUAIL CREEK SURGICAL HOSPITAL,6819 PLUM CREEK,AMARILLO,TX,79124,POTTER,8063546100,Acute Care Hospitals,Proprietary,true,"6819 PLUM CREEK
AMARILLO, TX 79124
"
450876,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,TX,79416,LUBBOCK,8066877777,Acute Care Hospitals,Government - Local,true,"4810 NORTH LOOP 289
LUBBOCK, TX 79416
(33.602124, -101.914918)"
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,1416 GEORGE DIETER,EL PASO,TX,79936,EL PASO,9155984240,Acute Care Hospitals,Physician,true,"1416 GEORGE DIETER
EL PASO, TX 79936
(31.734985, -106.301578)"
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,TARRANT,6827035600,Acute Care Hospitals,Voluntary non-profit - Private,true,"1800 PARK PLACE AVENUE
FORT WORTH, TX 76110
(32.725778, -97.346185)"
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850  E STATE HIGHWAY 114,TROPHY CLUB,TX,76262,DENTON,8178374600,Acute Care Hospitals,Proprietary,true,"2850 E STATE HIGHWAY 114
TROPHY CLUB, TX 76262
"
450885,CENTENNIAL MEDICAL CENTER,12505 LEBANON ROAD,FRISCO,TX,75035,COLLIN,9729633333,Acute Care Hospitals,Voluntary non-profit - Other,true,"12505 LEBANON ROAD
FRISCO, TX 75035
(33.115882, -96.771793)"
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,TARRANT,8177488700,Acute Care Hospitals,Government - State,true,"1545 E SOUTHLAKE BLVD
SOUTHLAKE, TX 76092
(32.94097, -97.127539)"
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,DALLAS,2146475300,Acute Care Hospitals,Proprietary,true,"7115 GREENVILLE AVENUE SUITE 100
DALLAS, TX 75231
(32.876714, -96.761567)"
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,4700 ALLIANCE BOULEVARD,PLANO,TX,75093,COLLIN,4698142000,Acute Care Hospitals,Voluntary non-profit - Other,true,"4700 ALLIANCE BOULEVARD
PLANO, TX 75093
(33.014377, -96.791437)"
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,6020 W PARKER ROAD,PLANO,TX,75093,COLLIN,9724032700,Acute Care Hospitals,Proprietary,true,"6020 W PARKER ROAD
PLANO, TX 75093
(33.045097, -96.831869)"
450893,THE HEART HOSPITAL BAYLOR DENTON,2801 SOUTH MAYHILL ROAD,DENTON,TX,76208,DENTON,9402200600,Acute Care Hospitals,Physician,true,"2801 SOUTH MAYHILL ROAD
DENTON, TX 76208
(33.177536, -97.087444)"
450894,PINE CREEK MEDICAL CENTER LLP,9032 HARRY HINES BLVD,DALLAS,TX,75235,DALLAS,2142312273,Acute Care Hospitals,Physician,true,"9032 HARRY HINES BLVD
DALLAS, TX 75235
(32.84026, -96.868953)"
45090F,SAN ANTONIO VA MEDICAL CENTER - VA SOUTH TEXAS,7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"7400 MERTON MINTER BLVD.
SAN ANTONIO, TX 78229
(29.508413, -98.580931)"
451301,REAGAN MEMORIAL HOSPITAL,805 NORTH MAIN,BIG LAKE,TX,76932,REAGAN,3258442561,Critical Access Hospitals,Government - Hospital District or Authority,true,"805 NORTH MAIN
BIG LAKE, TX 76932
(31.197961, -101.461701)"
451303,LIMESTONE MEDICAL CENTER,701 MCCLINTIC DRIVE,GROESBECK,TX,76642,LIMESTONE,2547293281,Critical Access Hospitals,Government - Hospital District or Authority,true,"701 MCCLINTIC DRIVE
GROESBECK, TX 76642
(31.531876, -96.529658)"
451305,BURLESON ST JOSEPH HEALTH CENTER,1101 WOODSON DRIVE,CALDWELL,TX,77836,BURLESON,9795673245,Critical Access Hospitals,Voluntary non-profit - Church,true,"1101 WOODSON DRIVE
CALDWELL, TX 77836
(30.520951, -96.71596)"
451308,YOAKUM COUNTY HOSPITAL,412 MUSTANG AVENUE,DENVER CITY,TX,79323,YOAKUM,8065922121,Critical Access Hospitals,Government - Local,true,"412 MUSTANG AVENUE
DENVER CITY, TX 79323
(32.968561, -102.836388)"
451309,MCCAMEY HOSPITAL,2500 HWY 305 SOUTH,MCCAMEY,TX,79752,UPTON,4326528626,Critical Access Hospitals,Government - Hospital District or Authority,true,"2500 HWY 305 SOUTH
MCCAMEY, TX 79752
"
451310,BALLINGER MEMORIAL HOSPITAL,608 AVENUE B,BALLINGER,TX,76821,RUNNELS,3253652531,Critical Access Hospitals,Government - Hospital District or Authority,true,"608 AVENUE B
BALLINGER, TX 76821
(31.750195, -99.962044)"
451311,SWEENY COMMUNITY HOSPITAL,305 NORTH MCKINNEY,SWEENY,TX,77480,BRAZORIA,9795483311,Critical Access Hospitals,Government - Hospital District or Authority,true,"305 NORTH MCKINNEY
SWEENY, TX 77480
(29.048509, -95.691386)"
451313,FISHER COUNTY HOSPITAL DISTRICT,774 STATE HIGHWAY 70 N,ROTAN,TX,79546,FISHER,3257352256,Critical Access Hospitals,Government - Hospital District or Authority,true,"774 STATE HIGHWAY 70 N
ROTAN, TX 79546
(32.858917, -100.467992)"
451315,NORTH RUNNELS HOSPITAL,7821 EAST HIGHWAY 153,WINTERS,TX,79567,RUNNELS,3257544553,Critical Access Hospitals,Government - Hospital District or Authority,true,"7821 EAST HIGHWAY 153
WINTERS, TX 79567
"
451316,MADISON ST JOSEPH HEALTH CENTER,100 WEST CROSS STREET,MADISONVILLE,TX,77864,MADISON,9363482631,Critical Access Hospitals,Voluntary non-profit - Church,true,"100 WEST CROSS STREET
MADISONVILLE, TX 77864
(30.942053, -95.909929)"
451319,MOTHER FRANCES HOSPITAL JACKSONVILLE,2026 S JACKSON STREET,JACKSONVILLE,TX,75766,CHEROKEE,9035414500,Critical Access Hospitals,Voluntary non-profit - Private,true,"2026 S JACKSON STREET
JACKSONVILLE, TX 75766
(31.93937, -95.25095)"
451320,BAYSIDE COMMUNITY HOSPITAL,200 HOSPITAL DRIVE,ANAHUAC,TX,77514,CHAMBERS,4092673143,Critical Access Hospitals,Government - Local,true,"200 HOSPITAL DRIVE
ANAHUAC, TX 77514
(29.753054, -94.686651)"
451321,HUNT REGIONAL COMMUNITY HOSPITAL,2900 STERLING HART DRIVE,COMMERCE,TX,75428,HUNT,9034081881,Critical Access Hospitals,Government - Hospital District or Authority,true,"2900 STERLING HART DRIVE
COMMERCE, TX 75428
(33.230507, -95.895565)"
451322,GRIMES ST JOSEPH HEALTH CENTER,210 JUDSON ST,NAVASOTA,TX,77868,GRIMES,9368256585,Critical Access Hospitals,Voluntary non-profit - Church,true,"210 JUDSON ST
NAVASOTA, TX 77868
(30.392233, -96.07669)"
451323,ROLLINS BROOK COMMUNITY HOSPITAL,608 NORTH KEY AVENUE,LAMPASAS,TX,76550,LAMPASAS,5125563682,Critical Access Hospitals,Voluntary non-profit - Church,true,"608 NORTH KEY AVENUE
LAMPASAS, TX 76550
(31.072512, -98.185632)"
451326,CHILLICOTHE HOSPITAL DISTRICT,303 AVENUE I,CHILLICOTHE,TX,79225,HARDEMAN,9408525131,Critical Access Hospitals,Government - Hospital District or Authority,true,"303 AVENUE I
CHILLICOTHE, TX 79225
(34.255494, -99.51593)"
451330,MEDINA REGIONAL HOSPITAL,3100 AVENUE E,HONDO,TX,78861,MEDINA,8304267700,Critical Access Hospitals,Government - Hospital District or Authority,true,"3100 AVENUE E
HONDO, TX 78861
"
451331,COON MEMORIAL HOSPITAL,1411 DENVER AVENUE,DALHART,TX,79022,DALLAM,8062444571,Critical Access Hospitals,Government - Hospital District or Authority,true,"1411 DENVER AVENUE
DALHART, TX 79022
(36.0522, -102.521896)"
451333,MARTIN COUNTY HOSPITAL DISTRICT,600 E INTERSTATE 20     PO BOX 640,STANTON,TX,79782,MARTIN,4327563345,Critical Access Hospitals,Government - Hospital District or Authority,true,"600 E INTERSTATE 20 PO BOX 640
STANTON, TX 79782
"
451334,PARKVIEW HOSPITAL,901 S. SWEETWATER,WHEELER,TX,79096,WHEELER,8068265581,Critical Access Hospitals,Government - Hospital District or Authority,true,"901 S. SWEETWATER
WHEELER, TX 79096
(35.439722, -100.270812)"
451337,W J MANGOLD MEMORIAL HOSPITAL,320 NORTH MAIN,LOCKNEY,TX,79241,FLOYD,8066523373,Critical Access Hospitals,Government - Hospital District or Authority,true,"320 NORTH MAIN
LOCKNEY, TX 79241
(34.126632, -101.44179)"
451341,HASKELL MEMORIAL HOSPITAL,1 NORTH AVENUE N  PO BOX 1117,HASKELL,TX,79521,HASKELL,9408642621,Critical Access Hospitals,Government - Hospital District or Authority,true,"1 NORTH AVENUE N PO BOX 1117
HASKELL, TX 79521
"
451342,MITCHELL COUNTY HOSPITAL DISTRICT,997 WEST I-20,COLORADO CITY,TX,79512,MITCHELL,3257283431,Critical Access Hospitals,Government - Hospital District or Authority,true,"997 WEST I-20
COLORADO CITY, TX 79512
"
451343,ELECTRA MEMORIAL HOSPITAL,1207 S BAILEY STREET,ELECTRA,TX,76360,WICHITA,9404953981,Critical Access Hospitals,Government - Hospital District or Authority,true,"1207 S BAILEY STREET
ELECTRA, TX 76360
(34.019123, -98.923957)"
451344,HANSFORD COUNTY HOSPITAL,707 ROLAND ST,SPEARMAN,TX,79081,HANSFORD,8066592535,Critical Access Hospitals,Government - Hospital District or Authority,true,"707 ROLAND ST
SPEARMAN, TX 79081
(36.190785, -101.200129)"
451346,YOAKUM COMMUNITY HOSPITAL,1200 CARL RAMERT DRIVE,YOAKUM,TX,77995,DE WITT,3612932321,Critical Access Hospitals,Voluntary non-profit - Private,true,"1200 CARL RAMERT DRIVE
YOAKUM, TX 77995
(29.306658, -97.130284)"
451347,COLEMAN COUNTY MEDICAL CENTER COMPANY,310 SOUTH PECOS STREET,COLEMAN,TX,76834,COLEMAN,3256252135,Critical Access Hospitals,Government - Hospital District or Authority,true,"310 SOUTH PECOS STREET
COLEMAN, TX 76834
(31.828919, -99.425237)"
451349,SWISHER MEMORIAL HOSPITAL,539 SOUTHEAST 2ND,TULIA,TX,79088,SWISHER,8069953581,Critical Access Hospitals,Voluntary non-profit - Private,true,"539 SOUTHEAST 2ND
TULIA, TX 79088
(34.53557, -101.756231)"
451350,PLAINS MEMORIAL HOSPITAL,310 WEST HALSELL STREET,DIMMITT,TX,79027,CASTRO,8066472191,Critical Access Hospitals,Government - Hospital District or Authority,false,"310 WEST HALSELL STREET
DIMMITT, TX 79027
(34.55558, -102.315112)"
451351,LYNN COUNTY HOSPITAL DISTRICT,2600 LOCKWOOD STREET,TAHOKA,TX,79373,LYNN,8069984533,Critical Access Hospitals,Government - Hospital District or Authority,true,"2600 LOCKWOOD STREET
TAHOKA, TX 79373
(33.166538, -101.815141)"
451353,CRANE COUNTY HOSPITAL DISTRICT,1310 S ALFORD ST,CRANE,TX,79731,CRANE,4325583555,Critical Access Hospitals,Government - Hospital District or Authority,true,"1310 S ALFORD ST
CRANE, TX 79731
(31.390567, -102.349373)"
451354,HAMILTON HOSPITAL,901 WEST HAMILTON,OLNEY,TX,76374,YOUNG,9405645521,Critical Access Hospitals,Government - Hospital District or Authority,true,"901 WEST HAMILTON
OLNEY, TX 76374
(33.369214, -98.764985)"
451355,COLLINGSWORTH GENERAL HOSPITAL,1013 15TH ST,WELLINGTON,TX,79095,COLLINGSWORTH,8064472521,Critical Access Hospitals,Proprietary,true,"1013 15TH ST
WELLINGTON, TX 79095
(34.849109, -100.212939)"
451356,MEMORIAL MEDICAL CENTER,815 N VIRGINIA STREET,PORT LAVACA,TX,77979,CALHOUN,3615526713,Critical Access Hospitals,Government - Local,true,"815 N VIRGINIA STREET
PORT LAVACA, TX 77979
(28.62087, -96.6315)"
451357,LITTLE RIVER HEALTHCARE,1700 BRAZOS,ROCKDALE,TX,76567,MILAM,5124464500,Critical Access Hospitals,Proprietary,true,"1700 BRAZOS
ROCKDALE, TX 76567
(30.650156, -97.020575)"
451361,SABINE COUNTY HOSPITAL,"PO BOX 750, 2301 HWY 83 W",HEMPHILL,TX,75948,SABINE,4097873300,Critical Access Hospitals,Proprietary,true,"PO BOX 750, 2301 HWY 83 W
HEMPHILL, TX 75948
"
451363,JACKSON HEALTHCARE CENTER,1013 S WELLS,EDNA,TX,77957,JACKSON,3617827800,Critical Access Hospitals,Government - Hospital District or Authority,true,"1013 S WELLS
EDNA, TX 77957
"
451364,OTTO KAISER MEMORIAL HOSPITAL,3349 S HIGHWAY 181,KENEDY,TX,78119,KARNES,8305833401,Critical Access Hospitals,Government - Hospital District or Authority,true,"3349 S HIGHWAY 181
KENEDY, TX 78119
(28.804213, -97.85663)"
451365,SETON HIGHLAND LAKES,HIGHWAY 281 SOUTH,BURNET,TX,78611,BURNET,5127153000,Critical Access Hospitals,Voluntary non-profit - Private,true,"HIGHWAY 281 SOUTH
BURNET, TX 78611
"
451366,COCHRAN MEMORIAL HOSPITAL,205 E GRANT STREET,MORTON,TX,79346,COCHRAN,8062665565,Critical Access Hospitals,Government - Hospital District or Authority,true,"205 E GRANT STREET
MORTON, TX 79346
(33.719294, -102.758075)"
451367,EAST TEXAS MEDICAL CENTER PITTSBURG,2701 US HWY 271 N,PITTSBURG,TX,75686,CAMP,9038564520,Critical Access Hospitals,Voluntary non-profit - Private,true,"2701 US HWY 271 N
PITTSBURG, TX 75686
(33.033685, -94.961069)"
451369,GOLDEN PLAINS COMMUNITY HOSPITAL,100 MEDICAL DRIVE,BORGER,TX,79007,HUTCHINSON,8062731100,Critical Access Hospitals,Proprietary,true,"100 MEDICAL DRIVE
BORGER, TX 79007
"
451370,RED RIVER REGIONAL HOSPITAL,504 LIPSCOMB STREET,BONHAM,TX,75418,FANNIN,9036407311,Critical Access Hospitals,Government - Hospital District or Authority,true,"504 LIPSCOMB STREET
BONHAM, TX 75418
(33.578064, -96.167538)"
451371,SETON EDGAR B DAVIS HOSPITAL,130 HAYS STREET,LULING,TX,78648,CALDWELL,8308757000,Critical Access Hospitals,Voluntary non-profit - Private,true,"130 HAYS STREET
LULING, TX 78648
(29.672522, -97.654654)"
451372,MULESHOE AREA MEDICAL CENTER,708 S 1ST ST,MULESHOE,TX,79347,BAILEY,8062724524,Critical Access Hospitals,Government - Hospital District or Authority,true,"708 S 1ST ST
MULESHOE, TX 79347
(34.221162, -102.728344)"
451373,WARD MEMORIAL HOSPITAL,406 SOUTH GARY ST,MONAHANS,TX,79756,WARD,4329432511,Critical Access Hospitals,Government - Local,true,"406 SOUTH GARY ST
MONAHANS, TX 79756
(31.593969, -102.884585)"
451374,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,305 MALLARD,TAYLOR,TX,76574,WILLIAMSON,5123527611,Critical Access Hospitals,Voluntary non-profit - Private,true,"305 MALLARD
TAYLOR, TX 76574
(30.592025, -97.415012)"
451376,LAVACA MEDICAL CENTER,1400 NORTH TEXANA STREET,HALLETTSVILLE,TX,77964,LAVACA,3617983671,Critical Access Hospitals,Government - Hospital District or Authority,true,"1400 NORTH TEXANA STREET
HALLETTSVILLE, TX 77964
(29.457419, -96.939814)"
451377,REEVES COUNTY HOSPITAL DISTRICT,2323 TEXAS STREET,PECOS,TX,79772,REEVES,4324473551,Critical Access Hospitals,Government - Hospital District or Authority,true,"2323 TEXAS STREET
PECOS, TX 79772
(31.402329, -103.512645)"
451378,BIG BEND REGIONAL MEDICAL CENTER,2600 HIGHWAY 118 NORTH,ALPINE,TX,79830,BREWSTER,4328373447,Critical Access Hospitals,Proprietary,true,"2600 HIGHWAY 118 NORTH
ALPINE, TX 79830
(30.383807, -103.672137)"
451379,CORYELL MEMORIAL HEALTHCARE SYSTEM,1507 W MAIN STREET,GATESVILLE,TX,76528,CORYELL,2548658251,Critical Access Hospitals,Government - Hospital District or Authority,true,"1507 W MAIN STREET
GATESVILLE, TX 76528
(31.433152, -97.778822)"
451380,EAST TEXAS MEDICAL CENTER QUITMAN,117 WINNSBORO STREET,QUITMAN,TX,75783,WOOD,9037634500,Critical Access Hospitals,Voluntary non-profit - Private,true,"117 WINNSBORO STREET
QUITMAN, TX 75783
(32.795804, -95.445402)"
453300,COOK CHILDRENS MEDICAL CENTER,801 SEVENTH AVENUE,FORT WORTH,TX,76104,TARRANT,6828854000,Childrens,Voluntary non-profit - Private,true,"801 SEVENTH AVENUE
FORT WORTH, TX 76104
(32.736561, -97.341976)"
453301,DRISCOLL CHILDRENS HOSPITAL,3533 S ALAMEDA BOX 6530,CORPUS CHRISTI,TX,78411,NUECES,3617394846,Childrens,Voluntary non-profit - Other,true,"3533 S ALAMEDA BOX 6530
CORPUS CHRISTI, TX 78411
(27.749573, -97.385163)"
453310,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,4900 MUELLER BLVD,AUSTIN,TX,78723,TRAVIS,5123240000,Childrens,Voluntary non-profit - Private,true,"4900 MUELLER BLVD
AUSTIN, TX 78723
(30.302549, -97.704957)"
670004,ST MARKS MEDICAL CENTER,ONE ST MARK'S PLACE,LA GRANGE,TX,78945,FAYETTE,9792422200,Acute Care Hospitals,Voluntary non-profit - Private,true,"ONE ST MARK'S PLACE
LA GRANGE, TX 78945
"
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,300 KINGWOOD MEDICAL DRIVE,KINGWOOD,TX,77339,HARRIS,2813124000,Acute Care Hospitals,Proprietary,false,"300 KINGWOOD MEDICAL DRIVE
KINGWOOD, TX 77339
(30.047162, -95.258247)"
670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,"5656 BEE CAVES ROAD, SUITE M-302",AUSTIN,TX,78746,TRAVIS,5123270000,Acute Care Hospitals,Proprietary,true,"5656 BEE CAVES ROAD, SUITE M-302
AUSTIN, TX 78746
(30.294611, -97.82469)"
670008,HOUSTON PHYSICIANS' HOSPITAL,333 N TEXAS AVENUE,WEBSTER,TX,77598,HARRIS,2813351700,Acute Care Hospitals,Physician,true,"333 N TEXAS AVENUE
WEBSTER, TX 77598
(29.53456, -95.12547)"
670010,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,DENTON,TX,76208,DENTON,9402393000,Acute Care Hospitals,Proprietary,false,"2809 SOUTH MAYHILL ROAD
DENTON, TX 76208
(33.17775, -97.087108)"
